time,total_trades,wins,losses,win_rate,total_pnl
2026-06-21 20:27:50,1,0,1,0.0,-129.99
2026-06-21 20:27:53,1,0,1,0.0,-129.99
2026-06-21 20:27:57,1,0,1,0.0,-129.99
2026-06-21 20:28:00,1,0,1,0.0,-129.99
2026-06-21 20:28:04,1,0,1,0.0,-129.99
2026-06-21 20:28:07,1,0,1,0.0,-129.99
2026-06-21 20:28:11,1,0,1,0.0,-129.99
2026-06-21 20:28:14,1,0,1,0.0,-129.99
2026-06-21 20:28:17,1,0,1,0.0,-129.99
2026-06-21 20:28:20,1,0,1,0.0,-129.99
2026-06-21 20:28:23,1,0,1,0.0,-129.99
2026-06-21 20:28:27,1,0,1,0.0,-129.99
2026-06-21 20:28:30,1,0,1,0.0,-129.99
2026-06-21 20:28:33,1,0,1,0.0,-129.99
2026-06-21 20:28:37,1,0,1,0.0,-129.99
2026-06-21 20:28:40,1,0,1,0.0,-129.99
2026-06-21 20:28:43,1,0,1,0.0,-129.99
2026-06-21 20:28:47,1,0,1,0.0,-129.99
2026-06-21 20:28:50,1,0,1,0.0,-129.99
2026-06-21 20:28:53,1,0,1,0.0,-129.99
2026-06-21 20:29:00,1,0,1,0.0,-129.99
2026-06-21 20:29:01,1,0,1,0.0,-129.99
2026-06-21 20:29:04,1,0,1,0.0,-129.99
2026-06-21 20:29:08,1,0,1,0.0,-129.99
2026-06-21 20:29:11,1,0,1,0.0,-129.99
2026-06-21 20:29:14,1,0,1,0.0,-129.99
2026-06-21 20:29:18,1,0,1,0.0,-129.99
2026-06-21 20:29:21,1,0,1,0.0,-129.99
2026-06-21 20:29:24,1,0,1,0.0,-129.99
2026-06-21 20:29:28,1,0,1,0.0,-129.99
2026-06-21 20:29:31,1,0,1,0.0,-129.99
2026-06-21 20:29:34,1,0,1,0.0,-129.99
2026-06-21 20:29:37,1,0,1,0.0,-129.99
2026-06-21 20:29:41,1,0,1,0.0,-129.99
2026-06-21 20:29:44,1,0,1,0.0,-129.99
2026-06-21 20:29:47,1,0,1,0.0,-129.99
2026-06-21 20:29:51,1,0,1,0.0,-129.99
2026-06-21 20:29:54,1,0,1,0.0,-129.99
2026-06-21 20:29:58,1,0,1,0.0,-129.99
2026-06-21 20:30:03,1,0,1,0.0,-129.99
2026-06-21 20:31:00,1,0,1,0.0,-129.99
2026-06-21 20:32:36,1,0,1,0.0,-129.99
2026-06-21 20:32:40,1,0,1,0.0,-129.99
2026-06-21 20:32:43,1,0,1,0.0,-129.99
2026-06-21 20:32:46,1,0,1,0.0,-129.99
2026-06-21 20:32:50,1,0,1,0.0,-129.99
2026-06-21 20:32:53,1,0,1,0.0,-129.99
2026-06-21 20:32:57,1,0,1,0.0,-129.99
2026-06-21 20:33:00,1,0,1,0.0,-129.99
2026-06-21 20:33:03,1,0,1,0.0,-129.99
2026-06-21 20:33:07,1,0,1,0.0,-129.99
2026-06-21 20:33:10,1,0,1,0.0,-129.99
2026-06-21 20:33:13,1,0,1,0.0,-129.99
2026-06-21 20:33:17,1,0,1,0.0,-129.99
2026-06-21 20:33:20,1,0,1,0.0,-129.99
2026-06-21 20:33:23,1,0,1,0.0,-129.99
2026-06-21 20:33:27,1,0,1,0.0,-129.99
2026-06-21 20:33:30,1,0,1,0.0,-129.99
2026-06-21 20:33:33,1,0,1,0.0,-129.99
2026-06-21 20:33:37,1,0,1,0.0,-129.99
2026-06-21 20:33:40,1,0,1,0.0,-129.99
2026-06-21 20:33:43,1,0,1,0.0,-129.99
2026-06-21 20:33:47,1,0,1,0.0,-129.99
2026-06-21 20:33:50,1,0,1,0.0,-129.99
2026-06-21 20:33:53,1,0,1,0.0,-129.99
2026-06-21 20:33:57,1,0,1,0.0,-129.99
2026-06-21 20:34:00,1,0,1,0.0,-129.99
2026-06-21 20:34:03,1,0,1,0.0,-129.99
2026-06-21 20:34:07,1,0,1,0.0,-129.99
2026-06-21 20:34:10,1,0,1,0.0,-129.99
2026-06-21 20:34:13,1,0,1,0.0,-129.99
2026-06-21 20:34:17,1,0,1,0.0,-129.99
2026-06-21 20:34:20,1,0,1,0.0,-129.99
2026-06-21 20:34:23,1,0,1,0.0,-129.99
2026-06-21 20:34:27,1,0,1,0.0,-129.99
2026-06-21 20:34:30,1,0,1,0.0,-129.99
2026-06-21 20:34:33,1,0,1,0.0,-129.99
2026-06-21 20:34:37,1,0,1,0.0,-129.99
2026-06-21 20:34:40,1,0,1,0.0,-129.99
2026-06-21 20:34:43,1,0,1,0.0,-129.99
2026-06-21 20:34:47,1,0,1,0.0,-129.99
2026-06-21 20:34:50,1,0,1,0.0,-129.99
2026-06-21 20:34:53,1,0,1,0.0,-129.99
2026-06-21 20:34:57,1,0,1,0.0,-129.99
2026-06-21 20:35:00,1,0,1,0.0,-129.99
2026-06-21 20:35:03,1,0,1,0.0,-129.99
2026-06-21 20:35:07,1,0,1,0.0,-129.99
2026-06-21 20:35:10,1,0,1,0.0,-129.99
2026-06-21 20:35:13,1,0,1,0.0,-129.99
2026-06-21 20:35:16,1,0,1,0.0,-129.99
2026-06-21 20:35:20,1,0,1,0.0,-129.99
2026-06-21 20:35:23,1,0,1,0.0,-129.99
2026-06-21 20:35:27,1,0,1,0.0,-129.99
2026-06-21 20:35:30,1,0,1,0.0,-129.99
2026-06-21 20:35:33,1,0,1,0.0,-129.99
2026-06-21 20:35:36,1,0,1,0.0,-129.99
2026-06-21 20:35:40,1,0,1,0.0,-129.99
2026-06-21 20:35:43,1,0,1,0.0,-129.99
2026-06-21 20:35:47,1,0,1,0.0,-129.99
2026-06-21 20:35:50,1,0,1,0.0,-129.99
2026-06-21 20:35:53,1,0,1,0.0,-129.99
2026-06-21 20:35:56,1,0,1,0.0,-129.99
2026-06-21 20:36:00,1,0,1,0.0,-129.99
2026-06-21 20:36:03,1,0,1,0.0,-129.99
2026-06-21 20:36:06,1,0,1,0.0,-129.99
2026-06-21 20:36:10,1,0,1,0.0,-129.99
2026-06-21 20:36:13,1,0,1,0.0,-129.99
2026-06-21 20:36:16,1,0,1,0.0,-129.99
2026-06-21 20:36:20,1,0,1,0.0,-129.99
2026-06-21 20:36:23,1,0,1,0.0,-129.99
2026-06-21 20:36:26,1,0,1,0.0,-129.99
2026-06-21 20:36:30,1,0,1,0.0,-129.99
2026-06-21 20:36:33,1,0,1,0.0,-129.99
2026-06-21 20:36:36,1,0,1,0.0,-129.99
2026-06-21 20:36:40,1,0,1,0.0,-129.99
2026-06-21 20:36:43,1,0,1,0.0,-129.99
2026-06-21 20:36:46,1,0,1,0.0,-129.99
2026-06-21 20:36:50,1,0,1,0.0,-129.99
2026-06-21 20:36:53,1,0,1,0.0,-129.99
2026-06-21 20:36:56,1,0,1,0.0,-129.99
2026-06-21 20:36:59,1,0,1,0.0,-129.99
2026-06-21 20:37:03,1,0,1,0.0,-129.99
2026-06-21 20:37:06,1,0,1,0.0,-129.99
2026-06-21 20:37:09,1,0,1,0.0,-129.99
2026-06-21 20:37:13,1,0,1,0.0,-129.99
2026-06-21 20:37:16,1,0,1,0.0,-129.99
2026-06-21 20:37:20,1,0,1,0.0,-129.99
2026-06-21 20:37:23,1,0,1,0.0,-129.99
2026-06-21 20:37:26,1,0,1,0.0,-129.99
2026-06-21 20:37:29,1,0,1,0.0,-129.99
2026-06-21 20:37:33,1,0,1,0.0,-129.99
2026-06-21 20:37:36,1,0,1,0.0,-129.99
2026-06-21 20:37:39,1,0,1,0.0,-129.99
2026-06-21 20:37:43,1,0,1,0.0,-129.99
2026-06-21 20:37:46,1,0,1,0.0,-129.99
2026-06-21 20:37:49,1,0,1,0.0,-129.99
2026-06-21 20:37:53,1,0,1,0.0,-129.99
2026-06-21 20:37:56,1,0,1,0.0,-129.99
2026-06-21 20:37:59,1,0,1,0.0,-129.99
2026-06-21 20:38:03,1,0,1,0.0,-129.99
2026-06-21 20:38:06,1,0,1,0.0,-129.99
2026-06-21 20:38:10,1,0,1,0.0,-129.99
2026-06-21 20:38:13,1,0,1,0.0,-129.99
2026-06-21 20:38:16,1,0,1,0.0,-129.99
2026-06-21 20:38:20,1,0,1,0.0,-129.99
2026-06-21 20:38:23,1,0,1,0.0,-129.99
2026-06-21 20:38:26,1,0,1,0.0,-129.99
2026-06-21 20:38:30,1,0,1,0.0,-129.99
2026-06-21 20:38:33,1,0,1,0.0,-129.99
2026-06-21 20:38:36,1,0,1,0.0,-129.99
2026-06-21 20:38:40,1,0,1,0.0,-129.99
2026-06-21 20:38:43,1,0,1,0.0,-129.99
2026-06-21 20:38:46,1,0,1,0.0,-129.99
2026-06-21 20:38:50,1,0,1,0.0,-129.99
2026-06-21 20:38:53,1,0,1,0.0,-129.99
2026-06-21 20:38:56,1,0,1,0.0,-129.99
2026-06-21 20:38:59,1,0,1,0.0,-129.99
2026-06-21 20:39:03,1,0,1,0.0,-129.99
2026-06-21 20:39:06,1,0,1,0.0,-129.99
2026-06-21 20:39:10,1,0,1,0.0,-129.99
2026-06-21 20:39:13,1,0,1,0.0,-129.99
2026-06-21 20:39:16,1,0,1,0.0,-129.99
2026-06-21 20:39:20,1,0,1,0.0,-129.99
2026-06-21 20:39:23,1,0,1,0.0,-129.99
2026-06-21 20:39:26,1,0,1,0.0,-129.99
2026-06-21 20:39:30,1,0,1,0.0,-129.99
2026-06-21 20:39:33,1,0,1,0.0,-129.99
2026-06-21 20:39:36,1,0,1,0.0,-129.99
2026-06-21 20:39:40,1,0,1,0.0,-129.99
2026-06-21 20:39:43,1,0,1,0.0,-129.99
2026-06-21 20:39:46,1,0,1,0.0,-129.99
2026-06-21 20:39:50,1,0,1,0.0,-129.99
2026-06-21 20:39:53,1,0,1,0.0,-129.99
2026-06-21 20:39:56,1,0,1,0.0,-129.99
2026-06-21 20:40:00,1,0,1,0.0,-129.99
2026-06-21 20:40:03,1,0,1,0.0,-129.99
2026-06-21 20:40:06,1,0,1,0.0,-129.99
2026-06-21 20:40:10,1,0,1,0.0,-129.99
2026-06-21 20:40:13,1,0,1,0.0,-129.99
2026-06-21 20:40:16,1,0,1,0.0,-129.99
2026-06-21 20:40:20,1,0,1,0.0,-129.99
2026-06-21 20:40:23,1,0,1,0.0,-129.99
2026-06-21 20:40:26,1,0,1,0.0,-129.99
2026-06-21 20:40:30,1,0,1,0.0,-129.99
2026-06-21 20:40:33,1,0,1,0.0,-129.99
2026-06-21 20:40:36,1,0,1,0.0,-129.99
2026-06-21 20:40:40,1,0,1,0.0,-129.99
2026-06-21 20:40:43,1,0,1,0.0,-129.99
2026-06-21 20:40:46,1,0,1,0.0,-129.99
2026-06-21 20:40:50,1,0,1,0.0,-129.99
2026-06-21 20:40:53,1,0,1,0.0,-129.99
2026-06-21 20:40:56,1,0,1,0.0,-129.99
2026-06-21 20:41:00,1,0,1,0.0,-129.99
2026-06-21 20:41:03,1,0,1,0.0,-129.99
2026-06-21 20:41:06,1,0,1,0.0,-129.99
2026-06-21 20:41:10,1,0,1,0.0,-129.99
2026-06-21 20:41:13,1,0,1,0.0,-129.99
2026-06-21 20:41:16,1,0,1,0.0,-129.99
2026-06-21 20:41:20,1,0,1,0.0,-129.99
2026-06-21 20:41:23,1,0,1,0.0,-129.99
2026-06-21 20:41:26,1,0,1,0.0,-129.99
2026-06-21 20:41:30,1,0,1,0.0,-129.99
2026-06-21 20:41:33,1,0,1,0.0,-129.99
2026-06-21 20:41:36,1,0,1,0.0,-129.99
2026-06-21 20:41:40,1,0,1,0.0,-129.99
2026-06-21 20:41:43,1,0,1,0.0,-129.99
2026-06-21 20:41:46,1,0,1,0.0,-129.99
2026-06-21 20:41:50,1,0,1,0.0,-129.99
2026-06-21 20:41:53,1,0,1,0.0,-129.99
2026-06-21 20:41:57,1,0,1,0.0,-129.99
2026-06-21 20:42:00,1,0,1,0.0,-129.99
2026-06-21 20:42:03,1,0,1,0.0,-129.99
2026-06-21 20:42:06,1,0,1,0.0,-129.99
2026-06-21 20:42:10,1,0,1,0.0,-129.99
2026-06-21 20:42:13,1,0,1,0.0,-129.99
2026-06-21 20:42:16,1,0,1,0.0,-129.99
2026-06-21 20:42:20,1,0,1,0.0,-129.99
2026-06-21 20:42:23,1,0,1,0.0,-129.99
2026-06-21 20:42:26,1,0,1,0.0,-129.99
2026-06-21 20:42:30,1,0,1,0.0,-129.99
2026-06-21 20:42:33,1,0,1,0.0,-129.99
2026-06-21 20:42:36,1,0,1,0.0,-129.99
2026-06-21 20:42:40,1,0,1,0.0,-129.99
2026-06-21 20:42:43,1,0,1,0.0,-129.99
2026-06-21 20:42:46,1,0,1,0.0,-129.99
2026-06-21 20:42:50,1,0,1,0.0,-129.99
2026-06-21 20:42:53,1,0,1,0.0,-129.99
2026-06-21 20:42:56,1,0,1,0.0,-129.99
2026-06-21 20:43:00,1,0,1,0.0,-129.99
2026-06-21 20:43:03,1,0,1,0.0,-129.99
2026-06-21 20:43:06,1,0,1,0.0,-129.99
2026-06-21 20:43:10,1,0,1,0.0,-129.99
2026-06-21 20:43:13,1,0,1,0.0,-129.99
2026-06-21 20:43:16,1,0,1,0.0,-129.99
2026-06-21 20:43:20,1,0,1,0.0,-129.99
2026-06-21 20:43:23,1,0,1,0.0,-129.99
2026-06-21 20:43:26,1,0,1,0.0,-129.99
2026-06-21 20:43:30,1,0,1,0.0,-129.99
2026-06-21 20:43:33,1,0,1,0.0,-129.99
2026-06-21 20:43:36,1,0,1,0.0,-129.99
2026-06-21 20:43:40,1,0,1,0.0,-129.99
2026-06-21 20:43:43,1,0,1,0.0,-129.99
2026-06-21 20:43:46,1,0,1,0.0,-129.99
2026-06-21 20:43:50,1,0,1,0.0,-129.99
2026-06-21 20:43:53,1,0,1,0.0,-129.99
2026-06-21 20:43:56,1,0,1,0.0,-129.99
2026-06-21 20:44:00,1,0,1,0.0,-129.99
2026-06-21 20:44:03,1,0,1,0.0,-129.99
2026-06-21 20:44:06,1,0,1,0.0,-129.99
2026-06-21 20:44:10,1,0,1,0.0,-129.99
2026-06-21 20:44:13,1,0,1,0.0,-129.99
2026-06-21 20:44:16,1,0,1,0.0,-129.99
2026-06-21 20:44:20,1,0,1,0.0,-129.99
2026-06-21 20:44:23,1,0,1,0.0,-129.99
2026-06-21 20:44:26,1,0,1,0.0,-129.99
2026-06-21 20:44:30,1,0,1,0.0,-129.99
2026-06-21 20:44:33,1,0,1,0.0,-129.99
2026-06-21 20:44:36,1,0,1,0.0,-129.99
2026-06-21 20:44:40,1,0,1,0.0,-129.99
2026-06-21 20:44:43,1,0,1,0.0,-129.99
2026-06-21 20:44:46,1,0,1,0.0,-129.99
2026-06-21 20:44:50,1,0,1,0.0,-129.99
2026-06-21 20:44:53,1,0,1,0.0,-129.99
2026-06-21 20:44:56,1,0,1,0.0,-129.99
2026-06-21 20:45:00,1,0,1,0.0,-129.99
2026-06-21 20:45:03,1,0,1,0.0,-129.99
2026-06-21 20:45:06,1,0,1,0.0,-129.99
2026-06-21 20:45:10,1,0,1,0.0,-129.99
2026-06-21 20:45:13,1,0,1,0.0,-129.99
2026-06-21 20:45:16,1,0,1,0.0,-129.99
2026-06-21 20:45:20,1,0,1,0.0,-129.99
2026-06-21 20:45:23,1,0,1,0.0,-129.99
2026-06-21 20:45:26,1,0,1,0.0,-129.99
2026-06-21 20:45:30,1,0,1,0.0,-129.99
2026-06-21 20:45:33,1,0,1,0.0,-129.99
2026-06-21 20:45:36,1,0,1,0.0,-129.99
2026-06-21 20:45:40,1,0,1,0.0,-129.99
2026-06-21 20:45:43,1,0,1,0.0,-129.99
2026-06-21 20:45:46,1,0,1,0.0,-129.99
2026-06-21 20:45:50,1,0,1,0.0,-129.99
2026-06-21 20:45:53,1,0,1,0.0,-129.99
2026-06-21 20:45:56,1,0,1,0.0,-129.99
2026-06-21 20:46:00,1,0,1,0.0,-129.99
2026-06-21 20:46:03,1,0,1,0.0,-129.99
2026-06-21 20:46:06,1,0,1,0.0,-129.99
2026-06-21 20:46:10,1,0,1,0.0,-129.99
2026-06-21 20:46:13,1,0,1,0.0,-129.99
2026-06-21 20:46:16,1,0,1,0.0,-129.99
2026-06-21 20:46:20,1,0,1,0.0,-129.99
2026-06-21 20:46:23,1,0,1,0.0,-129.99
2026-06-21 20:46:27,1,0,1,0.0,-129.99
2026-06-21 20:46:30,1,0,1,0.0,-129.99
2026-06-21 20:46:33,1,0,1,0.0,-129.99
2026-06-21 20:46:36,1,0,1,0.0,-129.99
2026-06-21 20:46:40,1,0,1,0.0,-129.99
2026-06-21 20:46:43,1,0,1,0.0,-129.99
2026-06-21 20:46:46,1,0,1,0.0,-129.99
2026-06-21 20:46:50,1,0,1,0.0,-129.99
2026-06-21 20:46:53,1,0,1,0.0,-129.99
2026-06-21 20:46:56,1,0,1,0.0,-129.99
2026-06-21 20:47:00,1,0,1,0.0,-129.99
2026-06-21 20:47:03,1,0,1,0.0,-129.99
2026-06-21 20:47:06,1,0,1,0.0,-129.99
2026-06-21 20:47:10,1,0,1,0.0,-129.99
2026-06-21 20:47:13,1,0,1,0.0,-129.99
2026-06-21 20:47:16,1,0,1,0.0,-129.99
2026-06-21 20:47:20,1,0,1,0.0,-129.99
2026-06-21 20:47:23,1,0,1,0.0,-129.99
2026-06-21 20:47:26,1,0,1,0.0,-129.99
2026-06-21 20:47:30,1,0,1,0.0,-129.99
2026-06-21 20:47:33,1,0,1,0.0,-129.99
2026-06-21 20:47:36,1,0,1,0.0,-129.99
2026-06-21 20:47:40,1,0,1,0.0,-129.99
2026-06-21 20:47:43,1,0,1,0.0,-129.99
2026-06-21 20:47:46,1,0,1,0.0,-129.99
2026-06-21 20:47:50,1,0,1,0.0,-129.99
2026-06-21 20:47:53,1,0,1,0.0,-129.99
2026-06-21 20:47:56,1,0,1,0.0,-129.99
2026-06-21 20:48:00,1,0,1,0.0,-129.99
2026-06-21 20:48:03,1,0,1,0.0,-129.99
2026-06-21 20:48:06,1,0,1,0.0,-129.99
2026-06-21 20:48:10,1,0,1,0.0,-129.99
2026-06-21 20:48:13,1,0,1,0.0,-129.99
2026-06-21 20:48:16,1,0,1,0.0,-129.99
2026-06-21 20:48:20,1,0,1,0.0,-129.99
2026-06-21 20:48:23,1,0,1,0.0,-129.99
2026-06-21 20:48:26,1,0,1,0.0,-129.99
2026-06-21 20:48:30,1,0,1,0.0,-129.99
2026-06-21 20:48:33,1,0,1,0.0,-129.99
2026-06-21 20:48:36,1,0,1,0.0,-129.99
2026-06-21 20:48:40,1,0,1,0.0,-129.99
2026-06-21 20:48:43,1,0,1,0.0,-129.99
2026-06-21 20:48:46,1,0,1,0.0,-129.99
2026-06-21 20:48:50,1,0,1,0.0,-129.99
2026-06-21 20:48:53,1,0,1,0.0,-129.99
2026-06-21 20:48:56,1,0,1,0.0,-129.99
2026-06-21 20:49:00,1,0,1,0.0,-129.99
2026-06-21 20:49:03,1,0,1,0.0,-129.99
2026-06-21 20:49:06,1,0,1,0.0,-129.99
2026-06-21 20:49:10,1,0,1,0.0,-129.99
2026-06-21 20:49:13,1,0,1,0.0,-129.99
2026-06-21 20:49:16,1,0,1,0.0,-129.99
2026-06-21 20:49:20,1,0,1,0.0,-129.99
2026-06-21 20:49:23,1,0,1,0.0,-129.99
2026-06-21 20:49:26,1,0,1,0.0,-129.99
2026-06-21 20:49:30,1,0,1,0.0,-129.99
2026-06-21 20:49:33,1,0,1,0.0,-129.99
2026-06-21 20:49:36,1,0,1,0.0,-129.99
2026-06-21 20:49:40,1,0,1,0.0,-129.99
2026-06-21 20:49:43,1,0,1,0.0,-129.99
2026-06-21 20:49:46,1,0,1,0.0,-129.99
2026-06-21 20:49:50,1,0,1,0.0,-129.99
2026-06-21 20:49:53,1,0,1,0.0,-129.99
2026-06-21 20:49:56,1,0,1,0.0,-129.99
2026-06-21 20:50:00,1,0,1,0.0,-129.99
2026-06-21 20:50:03,1,0,1,0.0,-129.99
2026-06-21 20:50:06,1,0,1,0.0,-129.99
2026-06-21 20:50:10,1,0,1,0.0,-129.99
2026-06-21 20:50:13,1,0,1,0.0,-129.99
2026-06-21 20:50:16,1,0,1,0.0,-129.99
2026-06-21 20:50:20,1,0,1,0.0,-129.99
2026-06-21 20:50:23,1,0,1,0.0,-129.99
2026-06-21 20:50:26,1,0,1,0.0,-129.99
2026-06-21 20:50:30,1,0,1,0.0,-129.99
2026-06-21 20:50:33,1,0,1,0.0,-129.99
2026-06-21 20:50:36,1,0,1,0.0,-129.99
2026-06-21 20:50:40,1,0,1,0.0,-129.99
2026-06-21 20:50:43,1,0,1,0.0,-129.99
2026-06-21 20:50:46,1,0,1,0.0,-129.99
2026-06-21 20:50:50,1,0,1,0.0,-129.99
2026-06-21 20:50:53,1,0,1,0.0,-129.99
2026-06-21 20:50:56,1,0,1,0.0,-129.99
2026-06-21 20:51:00,1,0,1,0.0,-129.99
2026-06-21 20:51:03,1,0,1,0.0,-129.99
2026-06-21 20:51:06,1,0,1,0.0,-129.99
2026-06-21 20:51:10,1,0,1,0.0,-129.99
2026-06-21 20:51:13,1,0,1,0.0,-129.99
2026-06-21 20:51:16,1,0,1,0.0,-129.99
2026-06-21 20:51:20,1,0,1,0.0,-129.99
2026-06-21 20:51:23,1,0,1,0.0,-129.99
2026-06-21 20:51:26,1,0,1,0.0,-129.99
2026-06-21 20:51:30,1,0,1,0.0,-129.99
2026-06-21 20:51:33,1,0,1,0.0,-129.99
2026-06-21 20:51:36,1,0,1,0.0,-129.99
2026-06-21 20:51:40,1,0,1,0.0,-129.99
2026-06-21 20:51:43,1,0,1,0.0,-129.99
2026-06-21 20:51:46,1,0,1,0.0,-129.99
2026-06-21 20:51:50,1,0,1,0.0,-129.99
2026-06-21 20:51:53,1,0,1,0.0,-129.99
2026-06-21 20:51:56,1,0,1,0.0,-129.99
2026-06-21 20:52:00,1,0,1,0.0,-129.99
2026-06-21 20:52:03,1,0,1,0.0,-129.99
2026-06-21 20:52:06,1,0,1,0.0,-129.99
2026-06-21 20:52:10,1,0,1,0.0,-129.99
2026-06-21 20:52:13,1,0,1,0.0,-129.99
2026-06-21 20:52:16,1,0,1,0.0,-129.99
2026-06-21 20:52:20,1,0,1,0.0,-129.99
2026-06-21 20:52:23,1,0,1,0.0,-129.99
2026-06-21 20:52:26,1,0,1,0.0,-129.99
2026-06-21 20:52:30,1,0,1,0.0,-129.99
2026-06-21 20:52:33,1,0,1,0.0,-129.99
2026-06-21 20:52:36,1,0,1,0.0,-129.99
2026-06-21 20:52:40,1,0,1,0.0,-129.99
2026-06-21 20:52:43,1,0,1,0.0,-129.99
2026-06-21 20:52:46,1,0,1,0.0,-129.99
2026-06-21 20:52:50,1,0,1,0.0,-129.99
2026-06-21 20:52:53,1,0,1,0.0,-129.99
2026-06-21 20:52:56,1,0,1,0.0,-129.99
2026-06-21 20:53:00,1,0,1,0.0,-129.99
2026-06-21 20:53:03,1,0,1,0.0,-129.99
2026-06-21 20:53:06,1,0,1,0.0,-129.99
2026-06-21 20:53:10,1,0,1,0.0,-129.99
2026-06-21 20:53:13,1,0,1,0.0,-129.99
2026-06-21 20:53:16,1,0,1,0.0,-129.99
2026-06-21 20:53:20,1,0,1,0.0,-129.99
2026-06-21 20:53:23,1,0,1,0.0,-129.99
2026-06-21 20:53:26,1,0,1,0.0,-129.99
2026-06-21 20:53:30,1,0,1,0.0,-129.99
2026-06-21 20:53:33,1,0,1,0.0,-129.99
2026-06-21 20:53:36,1,0,1,0.0,-129.99
2026-06-21 20:53:40,1,0,1,0.0,-129.99
2026-06-21 20:53:43,1,0,1,0.0,-129.99
2026-06-21 20:53:46,1,0,1,0.0,-129.99
2026-06-21 20:53:50,1,0,1,0.0,-129.99
2026-06-21 20:53:53,1,0,1,0.0,-129.99
2026-06-21 20:53:56,1,0,1,0.0,-129.99
2026-06-21 20:54:00,1,0,1,0.0,-129.99
2026-06-21 20:54:03,1,0,1,0.0,-129.99
2026-06-21 20:54:07,1,0,1,0.0,-129.99
2026-06-21 20:54:10,1,0,1,0.0,-129.99
2026-06-21 20:54:13,1,0,1,0.0,-129.99
2026-06-21 20:54:17,1,0,1,0.0,-129.99
2026-06-21 20:54:20,1,0,1,0.0,-129.99
2026-06-21 20:54:23,1,0,1,0.0,-129.99
2026-06-21 20:54:27,1,0,1,0.0,-129.99
2026-06-21 20:54:30,1,0,1,0.0,-129.99
2026-06-21 20:54:33,1,0,1,0.0,-129.99
2026-06-21 20:54:37,1,0,1,0.0,-129.99
2026-06-21 20:54:40,1,0,1,0.0,-129.99
2026-06-21 20:54:43,1,0,1,0.0,-129.99
2026-06-21 20:54:47,1,0,1,0.0,-129.99
2026-06-21 20:54:50,1,0,1,0.0,-129.99
2026-06-21 20:54:53,1,0,1,0.0,-129.99
2026-06-21 20:54:57,1,0,1,0.0,-129.99
2026-06-21 20:55:00,1,0,1,0.0,-129.99
2026-06-21 20:55:03,1,0,1,0.0,-129.99
2026-06-21 20:55:07,1,0,1,0.0,-129.99
2026-06-21 20:55:10,1,0,1,0.0,-129.99
2026-06-21 20:55:13,1,0,1,0.0,-129.99
2026-06-21 20:55:17,1,0,1,0.0,-129.99
2026-06-21 20:55:20,1,0,1,0.0,-129.99
2026-06-21 20:55:23,1,0,1,0.0,-129.99
2026-06-21 20:55:27,1,0,1,0.0,-129.99
2026-06-21 20:55:30,1,0,1,0.0,-129.99
2026-06-21 20:55:33,1,0,1,0.0,-129.99
2026-06-21 20:55:37,1,0,1,0.0,-129.99
2026-06-21 20:55:40,1,0,1,0.0,-129.99
2026-06-21 20:55:43,1,0,1,0.0,-129.99
2026-06-21 20:55:47,1,0,1,0.0,-129.99
2026-06-21 20:55:50,1,0,1,0.0,-129.99
2026-06-21 20:55:53,1,0,1,0.0,-129.99
2026-06-21 20:55:57,1,0,1,0.0,-129.99
2026-06-21 20:56:00,1,0,1,0.0,-129.99
2026-06-21 20:56:03,1,0,1,0.0,-129.99
2026-06-21 20:56:07,1,0,1,0.0,-129.99
2026-06-21 20:56:10,1,0,1,0.0,-129.99
2026-06-21 20:56:13,1,0,1,0.0,-129.99
2026-06-21 20:56:17,1,0,1,0.0,-129.99
2026-06-21 20:56:20,1,0,1,0.0,-129.99
2026-06-21 20:56:23,1,0,1,0.0,-129.99
2026-06-21 20:56:27,1,0,1,0.0,-129.99
2026-06-21 20:56:30,1,0,1,0.0,-129.99
2026-06-21 20:56:33,1,0,1,0.0,-129.99
2026-06-21 20:56:37,1,0,1,0.0,-129.99
2026-06-21 20:56:40,1,0,1,0.0,-129.99
2026-06-21 20:56:43,1,0,1,0.0,-129.99
2026-06-21 20:56:47,1,0,1,0.0,-129.99
2026-06-21 20:56:50,1,0,1,0.0,-129.99
2026-06-21 20:56:53,1,0,1,0.0,-129.99
2026-06-21 20:56:57,1,0,1,0.0,-129.99
2026-06-21 20:57:00,1,0,1,0.0,-129.99
2026-06-21 20:57:03,1,0,1,0.0,-129.99
2026-06-21 20:57:07,1,0,1,0.0,-129.99
2026-06-21 20:57:10,1,0,1,0.0,-129.99
2026-06-21 20:57:13,1,0,1,0.0,-129.99
2026-06-21 20:57:17,1,0,1,0.0,-129.99
2026-06-21 20:57:20,1,0,1,0.0,-129.99
2026-06-21 20:57:23,1,0,1,0.0,-129.99
2026-06-21 20:57:27,1,0,1,0.0,-129.99
2026-06-21 20:57:30,1,0,1,0.0,-129.99
2026-06-21 20:57:33,1,0,1,0.0,-129.99
2026-06-21 20:57:37,1,0,1,0.0,-129.99
2026-06-21 20:57:40,1,0,1,0.0,-129.99
2026-06-21 20:57:43,1,0,1,0.0,-129.99
2026-06-21 20:57:46,1,0,1,0.0,-129.99
2026-06-21 20:57:50,1,0,1,0.0,-129.99
2026-06-21 20:57:53,1,0,1,0.0,-129.99
2026-06-21 20:57:56,1,0,1,0.0,-129.99
2026-06-21 20:58:00,1,0,1,0.0,-129.99
